//   <  60, 4,   10,   1,  #[NF1:1 NF2:2 NF3:3 NF4:0 NF5:0]#  >,
   
//
//   <  61,  9,   4,   1,  #[NF1:1 NF2:2 NF3:0 NF4:0 NF5:3]#  >,
//   <  62,  2,   0,   1,  #[NF1:1 NF2:0 NF3:2 NF4:3 NF5:0]#  >,
//   <  63, 10,   6,   1,  #[NF1:1 NF2:2 NF3:0 NF4:0 NF5:3]#  >,
//   <  64, 10,   6,   1,  #[NF1:1 NF2:2 NF3:0 NF4:0 NF5:3]#  >,
//   
//   <  65,  3,   9,   1,  #[NF1:1 NF2:0 NF3:2 NF4:3 NF5:0]#  >,
//   <  66, 10,   6,   1,  #[NF1:0 NF2:1 NF3:2 NF4:3 NF5:0]#  >,
//   <  67,  0,  10,   1,  #[NF1:1 NF2:0 NF3:2 NF4:0 NF5:3]#  >,
//   <  68,  0,   2,   1,  #[NF1:0 NF2:1 NF3:0 NF4:2 NF5:3]#  >,
//   
//   <  69,  2,   9,   1,  #[NF1:1 NF2:0 NF3:0 NF4:2 NF5:3]#  >,
//   <  70,  6,   9,   1,  #[NF1:1 NF2:0 NF3:2 NF4:0 NF5:3]#  >,
//   <  71,  9,   4,   1,  #[NF1:1 NF2:2 NF3:3 NF4:0 NF5:0]#  >,
//   <  72,  0,   4,   1,  #[NF1:1 NF2:2 NF3:3 NF4:0 NF5:0]#  >,
//   
//   <  73,  9,   2,   1,  #[NF1:0 NF2:1 NF3:2 NF4:3 NF5:0]#  >,
//   <  74,  2,   0,   1,  #[NF1:0 NF2:1 NF3:2 NF4:0 NF5:3]#  >,
//   <  75,  2,   0,   1,  #[NF1:1 NF2:0 NF3:0 NF4:2 NF5:3]#  >,
//   <  76,  3,   0,   1,  #[NF1:1 NF2:0 NF3:2 NF4:3 NF5:0]#  >,
//
//   <  77,  4,   0,   1,  #[NF1:0 NF2:1 NF3:2 NF4:0 NF5:3]#  >,
//   <  78,  3,  10,   1,  #[NF1:1 NF2:0 NF3:2 NF4:0 NF5:3]#  >,
//   <  79,  3,   9,   1,  #[NF1:0 NF2:1 NF3:0 NF4:2 NF5:3]#  >,
//   <  80,  2,   6,  1,  #[NF1:1 NF2:2 NF3:3 NF4:0 NF5:0]#  >,
//
//   <  81, 2,    9,   1,  #[NF1:0 NF2:1 NF3:0 NF4:2 NF5:3]#  >,
//   <  82, 6,   10,   1,  #[NF1:1 NF2:0 NF3:2 NF4:0 NF5:3]#  >,
//   <  83, 0,    3,   1,  #[NF1:0 NF2:0 NF3:1 NF4:2 NF5:3]#  >,
//   <  84, 10,   3,   1,  #[NF1:1 NF2:0 NF3:2 NF4:3 NF5:0]#  >,
//   
//   <  85, 6,    3,   1,  #[NF1:1 NF2:0 NF3:2 NF4:0 NF5:3]#  >,
//   <  86, 2,    4,   1,  #[NF1:1 NF2:0 NF3:2 NF4:3 NF5:0]#  >,
//   <  87, 2,    4,   1,  #[NF1:0 NF2:1 NF3:0 NF4:2 NF5:3]#  >,
//   <  88,10,    3,   1,  #[NF1:0 NF2:1 NF3:2 NF4:3 NF5:0]#  >,
//   
//   <  89, 4,    2,   1,  #[NF1:0 NF2:1 NF3:0 NF4:2 NF5:3]#   >,
//   <  90, 3,   10,   1,  #[NF1:1 NF2:0 NF3:2 NF4:3 NF5:0]#  >,


//
////10 6 3 4  4 7 2 9  2 3 2 5  8 7 1 3  1 9 3 4  1 1 5 8  3 6 8 6 10 6
//Demands = {
//   //id, src, dest, supply, NFC
//   <  1,  0,   4,   1,  #[NF1:1 NF2:2 NF3:0 NF4:3 NF5:0]#  >,
//   <  2,  0,   3,   1,  #[NF1:0 NF2:1 NF3:2 NF4:0 NF5:3]#  >,
//   <  3,  0,   2,   1,  #[NF1:1 NF2:2 NF3:0 NF4:0 NF5:3]#  >,
//   <  4,  0,  10,   1,  #[NF1:1 NF2:2 NF3:3 NF4:0 NF5:0]#  >,
//   
//   <  5,  9,   6,   1,  #[NF1:1 NF2:2 NF3:3 NF4:0 NF5:0]#  >,
//   <  6,  9,   4,   1,  #[NF1:0 NF2:1 NF3:2 NF4:3 NF5:0]#  >,
//   <  7,  9,   3,   1,  #[NF1:1 NF2:0 NF3:0 NF4:2 NF5:3]#  >,
//   <  8,  9,   2,   1,  #[NF1:1 NF2:0 NF3:2 NF4:3 NF5:0]#  >,
//   
//   <  9, 10,   0,   1,  #[NF1:1 NF2:0 NF3:0 NF4:2 NF5:3]#  >,
//   <  10,10,   6,   1,  #[NF1:1 NF2:2 NF3:0 NF4:0 NF5:3]#  >,
//   <  11,10,   4,   1,  #[NF1:1 NF2:0 NF3:0 NF4:2 NF5:3]#  >,
//   <  12,10,   3,   1,  #[NF1:0 NF2:1 NF3:0 NF4:2 NF5:3]#  >,
//   
//   <  13, 2,   9,   1,  #[NF1:1 NF2:0 NF3:2 NF4:0 NF5:3]#  >,
//   <  14, 2,   0,   1,  #[NF1:0 NF2:1 NF3:2 NF4:3 NF5:0]#  >,
//   <  15, 2,   6,   1,  #[NF1:0 NF2:0 NF3:1 NF4:2 NF5:3]#  >,
//   <  16, 2,   4,   1,  #[NF1:1 NF2:2 NF3:0 NF4:0 NF5:3]#  >,
//
//   <  17, 3,   10,  1,  #[NF1:0 NF2:0 NF3:1 NF4:2 NF5:3]#  >,
//   <  18, 3,   9,   1,  #[NF1:1 NF2:0 NF3:2 NF4:3 NF5:0]#  >,
//   <  19, 3,   0,   1,  #[NF1:1 NF2:2 NF3:0 NF4:0 NF5:3]#  >,
//   <  20, 3,   6,   1,  #[NF1:1 NF2:2 NF3:3 NF4:0 NF5:0]#  >,
//
//   <  21, 4,   2,   1,  #[NF1:0 NF2:0 NF3:1 NF4:2 NF5:3]#  >,
//   <  22, 4,  10,   1,  #[NF1:0 NF2:0 NF3:1 NF4:2 NF5:3]#  >,
//   <  23, 4,   9,   1,  #[NF1:0 NF2:1 NF3:0 NF4:2 NF5:3]#  >,
//   <  24, 4,   0,   1,  #[NF1:1 NF2:0 NF3:2 NF4:0 NF5:3]#  >,
//   
//   <  25, 6,   3,   1,  #[NF1:1 NF2:2 NF3:0 NF4:0 NF5:3]#  >,
//   <  26, 6,   2,   1,  #[NF1:0 NF2:1 NF3:2 NF4:0 NF5:3]#  >,
//   <  27, 6,  10,   1,  #[NF1:1 NF2:0 NF3:2 NF4:0 NF5:3]#  >,
//   <  28, 6,   9,   1,  #[NF1:0 NF2:1 NF3:2 NF4:0 NF5:3]#  >,
//   
//   <  29,  0,   4,   1,  #[NF1:1 NF2:2 NF3:0 NF4:3 NF5:0]#  >,
//   <  30,  0,   3,   1,  #[NF1:0 NF2:1 NF3:2 NF4:0 NF5:3]#  >,
//   
//   

 };
